video_id,video_path,caption,result1,action_caption
2449442559,/mnt/adithya/test/2449442559.mp4,a woman is sitting down and spinning yarn on a machine.,making jewelry,making jewelry. a woman is sitting down and spinning yarn on a machine.
2847341313,/mnt/adithya/test/2847341313.mp4,a dog is being groomed and getting a bath with a brush.,bandaging,bandaging. a dog is being groomed and getting a bath with a brush.
4615227462,/mnt/adithya/test/4615227462.mp4,a woman is in the bathroom and is cleaning a toilet with a brush.,washing hands,washing hands. a woman is in the bathroom and is cleaning a toilet with a brush.
3819750158,/mnt/adithya/test/3819750158.mp4,a young boy is trying to get a car out of a car.,checking tires,checking tires. a young boy is trying to get a car out of a car.
4173145252,/mnt/adithya/test/4173145252.mp4,a woman is playing with a little boy and the child is trying to pick up a drawer,sniffing,sniffing. a woman is playing with a little boy and the child is trying to pick up a drawer
4484729539,/mnt/adithya/test/4484729539.mp4,a toddler is playing with a remote control and then he picks up a toy and throws,sword fighting,sword fighting. a toddler is playing with a remote control and then he picks up a toy and throws
6975125131,/mnt/adithya/test/6975125131.mp4,a car is being driven down a dirt road and then a man runs to the side.,crossing river,crossing river. a car is being driven down a dirt road and then a man runs to the side.
6016853978,/mnt/adithya/test/6016853978.mp4,a man and a woman are laughing and laughing at the camera.,gargling,gargling. a man and a woman are laughing and laughing at the camera.
3453301125,/mnt/adithya/test/3453301125.mp4,a little girl is riding a tricycle on the sidewalk.,riding scooter,riding scooter. a little girl is riding a tricycle on the sidewalk.
6901974982,/mnt/adithya/test/6901974982.mp4,a woman is playing with a little girl and the child is playing with her.,playing chess,playing chess. a woman is playing with a little girl and the child is playing with her.
2776910060,/mnt/adithya/test/2776910060.mp4,a baby is walking around with a dog in a room.,ripping paper,ripping paper. a baby is walking around with a dog in a room.
2732002300,/mnt/adithya/test/2732002300.mp4,a group of people are skiing down a hill while music is playing.,ski jumping,ski jumping. a group of people are skiing down a hill while music is playing.
6095248978,/mnt/adithya/test/6095248978.mp4,a man is showing a little boy how to open a present.,reading book,reading book. a man is showing a little boy how to open a present.
11278971046,/mnt/adithya/test/11278971046.mp4,two girls are standing in front of a classroom and one is holding a book.,singing,singing. two girls are standing in front of a classroom and one is holding a book.
3859630486,/mnt/adithya/test/3859630486.mp4,a woman is holding a baby and the child is walking in the water.,catching or throwing frisbee,catching or throwing frisbee. a woman is holding a baby and the child is walking in the water.
2499564345,/mnt/adithya/test/2499564345.mp4,a man is holding a baby and the baby is waving at the camera.,watering plants,watering plants. a man is holding a baby and the baby is waving at the camera.
3615527856,/mnt/adithya/test/3615527856.mp4,a person is riding a scooter down a path in a wooded area.,riding a bike,riding a bike. a person is riding a scooter down a path in a wooded area.
3593365697,/mnt/adithya/test/3593365697.mp4,a man is talking about the business of a business.,waiting in line,waiting in line. a man is talking about the business of a business.
10355341433,/mnt/adithya/test/10355341433.mp4,two young boys are standing outside and one of them is talking to the other.,tai chi,tai chi. two young boys are standing outside and one of them is talking to the other.
4768807796,/mnt/adithya/test/4768807796.mp4,a woman is sitting on the floor with two babies and two babies are playing with them.,crawling baby,crawling baby. a woman is sitting on the floor with two babies and two babies are playing with them.
11672562206,/mnt/adithya/test/11672562206.mp4,a woman is holding a dog and hugging her and the dog is hugging her.,hugging,hugging. a woman is holding a dog and hugging her and the dog is hugging her.
5646554288,/mnt/adithya/test/5646554288.mp4,a football player runs and catches a football and then runs and tackles another player.,passing American football (in game),passing American football (in game). a football player runs and catches a football and then runs and tackles another player.
7001228068,/mnt/adithya/test/7001228068.mp4,a little girl is walking a dog in a store with a leash.,training dog,training dog. a little girl is walking a dog in a store with a leash.
2876084443,/mnt/adithya/test/2876084443.mp4,a person is kayaking down a river in a river.,surfing water,surfing water. a person is kayaking down a river in a river.
7360147620,/mnt/adithya/test/7360147620.mp4,a group of birds are eating food out of the ground.,catching fish,catching fish. a group of birds are eating food out of the ground.
5162091958,/mnt/adithya/test/5162091958.mp4,a little boy is playing with a xylophone while a woman is helping him.,playing xylophone,playing xylophone. a little boy is playing with a xylophone while a woman is helping him.
5622582668,/mnt/adithya/test/5622582668.mp4,a little girl is eating ice cream from a bowl and then she takes a bite.,eating cake,eating cake. a little girl is eating ice cream from a bowl and then she takes a bite.
2528769674,/mnt/adithya/test/2528769674.mp4,a baby crawls across a room and then falls down.,throwing ball,throwing ball. a baby crawls across a room and then falls down.
2547320060,/mnt/adithya/test/2547320060.mp4,a family is celebrating a birthday party and a woman blows out candles on a cake.,celebrating,celebrating. a family is celebrating a birthday party and a woman blows out candles on a cake.
4578959773,/mnt/adithya/test/4578959773.mp4,a group of kids are playing a game of rock and paper.,tai chi,tai chi. a group of kids are playing a game of rock and paper.
8724958702,/mnt/adithya/test/8724958702.mp4,two girls are in a classroom and one of them is throwing something into a board.,headbutting,headbutting. two girls are in a classroom and one of them is throwing something into a board.
7080108581,/mnt/adithya/test/7080108581.mp4,a group of people are spreading out a substance on a table.,cleaning floor,cleaning floor. a group of people are spreading out a substance on a table.
5883748313,/mnt/adithya/test/5883748313.mp4,a baby is laying on a bed and drinking from a bottle.,baby waking up,baby waking up. a baby is laying on a bed and drinking from a bottle.
9658373642,/mnt/adithya/test/9658373642.mp4,a boy is pushing a toy wagon in a yard with his dog in it.,throwing ball,throwing ball. a boy is pushing a toy wagon in a yard with his dog in it.
8208916209,/mnt/adithya/test/8208916209.mp4,a cat is crawling on the floor and a person is petting it.,catching or throwing frisbee,catching or throwing frisbee. a cat is crawling on the floor and a person is petting it.
4452638970,/mnt/adithya/test/4452638970.mp4,a man is sitting at a table and playing a board game with a little boy.,tossing coin,tossing coin. a man is sitting at a table and playing a board game with a little boy.
8111513362,/mnt/adithya/test/8111513362.mp4,a man is holding a little boy and he is in the water and he is holding onto,jumping into pool,jumping into pool. a man is holding a little boy and he is in the water and he is holding onto
4171080632,/mnt/adithya/test/4171080632.mp4,a group of people are dancing and dancing to music.,robot dancing,robot dancing. a group of people are dancing and dancing to music.
11019529085,/mnt/adithya/test/11019529085.mp4,a group of young boys are on a stage and one of them is singing.,beatboxing,beatboxing. a group of young boys are on a stage and one of them is singing.
4740545679,/mnt/adithya/test/4740545679.mp4,a boy is riding a skateboard in a skate park and doing tricks.,skateboarding,skateboarding. a boy is riding a skateboard in a skate park and doing tricks.
5454409762,/mnt/adithya/test/5454409762.mp4,a woman is riding a bike through the snow and then she falls off.,riding unicycle,riding unicycle. a woman is riding a bike through the snow and then she falls off.
7957216542,/mnt/adithya/test/7957216542.mp4,a little girl is sitting on a couch reading a book and talking to someone.,opening present,opening present. a little girl is sitting on a couch reading a book and talking to someone.
6071633426,/mnt/adithya/test/6071633426.mp4,a baby is sitting in a high chair and eating while someone is talking to him.,shaking head,shaking head. a baby is sitting in a high chair and eating while someone is talking to him.
4940808240,/mnt/adithya/test/4940808240.mp4,a baby is sitting in a car and playing with a toy car.,shaking head,shaking head. a baby is sitting in a car and playing with a toy car.
6462583199,/mnt/adithya/test/6462583199.mp4,a woman is standing in front of a group of people and she is talking to a man,reading book,reading book. a woman is standing in front of a group of people and she is talking to a man
